text,label,label_id
Hmm thinking lor...,ham,0
Yes i thought so. Thanks.,ham,0
K actually can you guys meet me at the sunoco on howard? It should be right on the way,ham,0
I not busy juz dun wan 2 go so early.. Hee.. ,ham,0
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL,spam,1
"Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324",spam,1
Filthy stories and GIRLS waiting for your,spam,1
"I‘ve got some salt, you can rub it in my open wounds if you like!",ham,0
Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.,ham,0
"G says you never answer your texts, confirm/deny",ham,0
I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-),ham,0
Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...,ham,0
URGENT! This is the 2nd attempt to contact U!U have WON £1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. max£7. 50,spam,1
The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8,ham,0
Ok lor then we go tog lor...,ham,0
"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...",ham,0
"Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter..",ham,0
Hello! How r u? Im bored. Inever thought id get bored with the tv but I am. Tell me something exciting has happened there? Anything! =/,ham,0
Dude just saw a parked car with its sunroof popped up. Sux,ham,0
"Keep ur problems in ur heart, b'coz nobody will fight for u. Only u &amp; u have to fight for ur self &amp; win the battle. -VIVEKANAND- G 9t.. SD..
ham	Yeah, give me a call if you've got a minute
ham	HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS  FUCKINNICE!SELFISH,DEVIOUSBITCH.ANYWAY,IL CALL U""",ham,0
Lol ok your forgiven :),ham,0
WINNER!! As a valued network customer you have been selected to receivea £900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.,spam,1
I dont. Can you send it to me. Plus how's mode.,ham,0
"Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order",ham,0
What i told before i tell. Stupid hear after i wont tell anything to you. You dad called to my brother and spoken. Not with me.,ham,0
"Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is  &lt;#&gt; k help pls I will load d card abi hw,keep me posted luv. 2 mj",ham,0
I have 2 docs appointments next week.:/ I'm tired of them shoving stuff up me. Ugh why couldn't I have had a normal body?,ham,0
"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm. ",ham,0
twenty past five he said will this train have been to durham already or not coz i am in a reserved seat,ham,0
I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story),ham,0
"tddnewsletter@emc1.co.uk (More games from TheDailyDraw) Dear Helen, Dozens of Free Games - with great prizesWith..",spam,1
"I av a new number,  . Wil u only use this one,ta.",ham,0
Then u going ikea str aft dat?,ham,0
I'm not sure if its still available though,ham,0
U should make a fb list,ham,0
"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?",ham,0
"Yeah I am, so I'll leave maybe 7ish?",ham,0
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",spam,1
Mystery solved! Just opened my email and he's sent me another batch! Isn't he a sweetie,ham,0
Please don't text me anymore. I have nothing else to say.,ham,0
"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",ham,0
U buy newspapers already?,ham,0
Can not use foreign stamps in this country. Good lecture .,ham,0
I'll text now! All creepy like so he won't think that we forgot,ham,0
"Nah man, my car is meant to be crammed full of people",ham,0
"Its good, we'll find a way",ham,0
Oic... I saw him too but i tot he din c me... I found a group liao...,ham,0
"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.",ham,0
Somebody should go to andros and steal ice,ham,0
But i'm surprised she still can guess right lor...,ham,0
I dont thnk its a wrong calling between us,ham,0
Well obviously not because all the people in my cool college life went home ;_;,ham,0
C movie is juz last minute decision mah. Juz watch 2 lar but i tot ü not interested.,ham,0
He also knows about lunch menu only da. . I know,ham,0
Gudnite....tc...practice going on,ham,0
Hey pple...$700 or $900 for 5 nights...Excellent location wif breakfast hamper!!!,ham,0
Y lei?,ham,0
I did. One slice and one breadstick. Lol,ham,0
"As usual..iam fine, happy &amp; doing well..:)",ham,0
Can a not?,ham,0
"Hey babe! I saw you came online for a second and then you disappeared, what happened ?",ham,0
dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?,spam,1
Is there any movie theatre i can go to and watch unlimited movies and just pay once?,ham,0
You are a winner U have been specially selected 2 receive £1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+) ,spam,1
URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm,spam,1
May b approve panalam...but it should have more posts..,ham,0
If you are not coughing then its nothing,ham,0
Yes:)from last week itself i'm taking live call.,ham,0
Havent shopping now lor i juz arrive only,ham,0
"Nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication.... Have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication? It is very champlaxigating, i think it is atrocious.. Wotz Ur Opinion???? Junna",ham,0
"Hey babe, my friend had to cancel, still up for a visit ?",ham,0
E admin building there? I might b slightly earlier... I'll call u when i'm reaching...,ham,0
Oops sorry. Just to check that you don't mind picking me up tomo at half eight from station. Would that be ok?,ham,0
Just do what ever is easier for you,ham,0
A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611,spam,1
Am i that much bad to avoid like this?,ham,0
Ok lor. I ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat?,ham,0
Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.,spam,1
"Sorry, it's a lot of friend-of-a-friend stuff, I'm just now about to talk to the actual guy who wants to buy",ham,0
"Pity, * was in mood for that. So...any other suggestions?",ham,0
Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?,ham,0
Today am going to college so am not able to atten the class.,ham,0
I've reached home n i bathe liao... U can call me now...,ham,0
Actually i'm waiting for 2 weeks when they start putting ad.,ham,0
I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,spam,1
Going for dinner.msg you after.,ham,0
No..but heard abt tat..,ham,0
Got it..mail panren paru..,ham,0
Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.,ham,0
Mmmm.... I cant wait to lick it!,ham,0
"I just got home babe, are you still awake ?",ham,0
I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me ... How much I need you ... In my life ...,ham,0
That depends. How would you like to be treated? :),ham,0
"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!",spam,1
Yup i'm free...,ham,0
"Ok, be careful ! Don't text and drive !",ham,0
All day working day:)except saturday and sunday..,ham,0
Correct. So how was work today,ham,0
"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",spam,1
URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893,spam,1
S...i will take mokka players only:),ham,0
I had askd u a question some hours before. Its answer,ham,0
I remain unconvinced that this isn't an elaborate test of my willpower,ham,0
"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",spam,1
His frens go then he in lor. Not alone wif my mum n sis lor.,ham,0
lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468,spam,1
Y dun cut too short leh. U dun like ah? She failed. She's quite sad.,ham,0
"The house is on the water with a dock, a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel",ham,0
Have you bookedthe hut? And also your time off? How are you by the way?,ham,0
"I'm in solihull, | do you want anything?",ham,0
U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,spam,1
Sorry dude. Dont know how i forgot. Even after Dan reminded me. Sorry. Hope you guys had fun.,ham,0
Or just do that 6times,ham,0
I asked you to call him now ok,ham,0
Did u got that persons story,ham,0
"Cool, I'll text you when I'm on the way",ham,0
Hey you around? I've got enough for a half + the ten I owe you,ham,0
I will spoil you in bed as well :),ham,0
Kothi print out marandratha.,ham,0
"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.",spam,1
Oh :-)only 4 outside players allowed to play know,ham,0
Yo dude guess who just got arrested the other day,ham,0
Its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs,ham,0
Nothing spl..wat abt u and whr ru?,ham,0
Yeah no probs - last night is obviously catching up with you... Speak soon ,ham,0
I'm still looking for a car to buy. And have not gone 4the driving test yet.,ham,0
I hate when she does this. She turns what should be a fun shopping trip into an annoying day of how everything would look in her house.,ham,0
"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO",spam,1
Well. Im computerless. Time to make some oreo truffles,ham,0
"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. ""paths are made by walking.. not by waiting.."" Goodnight!",ham,0
Anything lor. Juz both of us lor.,ham,0
These won't do. Have to move on to morphine,ham,0
"Just wondering, the others just took off",ham,0
Sorry to be a pain. Is it ok if we meet another night? I spent late afternoon in casualty and that means i haven't done any of y stuff42moro and that includes all my time sheets and that. Sorry. ,ham,0
Hi..i got the money da:),ham,0
Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.,ham,0
"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.",spam,1
Went to ganesh dress shop,ham,0
", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, ",ham,0
"Some friends want me to drive em someplace, probably take a while",ham,0
Ok i thk i got it. Then u wan me 2 come now or wat?,ham,0
URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,spam,1
Stupid.its not possible,ham,0
Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too,ham,0
That's my honeymoon outfit. :),ham,0
Can i meet ü at 5.. As 4 where depends on where ü wan 2 in lor..,ham,0
"Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary",ham,0
U WILL SWITCH YOUR FONE ON DAMMIT!!,ham,0
What happened in interview?,ham,0
FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,spam,1
They r giving a second chance to rahul dengra.,ham,0
Text her. If she doesnt reply let me know so i can have her log in,ham,0
"complimentary 4 STAR Ibiza Holiday or £10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+",spam,1
I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end,spam,1
Can you do a mag meeting this avo at some point?,ham,0
You need to get up. Now.,ham,0
Sorry for the delay. Yes masters,ham,0
Ok lor...,ham,0
I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.,ham,0
ME 2 BABE I FEEL THE SAME LETS JUST 4GET ABOUT IT+BOTH TRY +CHEER UP+NOT FIT SOO MUCHXXLOVE U LOCAXX,ham,0
Finally the match heading towards draw as your prediction.,ham,0
At WHAT TIME should i come tomorrow,ham,0
"Hiya, probably coming home * weekend after next",ham,0
Yeah confirmed for you staying at  that weekend,ham,0
Dare i ask... Any luck with sorting out the car?,ham,0
"Could you not read me, my Love ? I answered you",ham,0
"Cool, I'll text you in a few",ham,0
Ü predict wat time ü'll finish buying?,ham,0
Sday only joined.so training we started today:),ham,0
Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.,spam,1
I miss you so much I'm so desparate I have recorded the message you left for me the other day and listen to it just to hear the sound of your voice. I love you,ham,0
Hey are you angry with me. Reply me dr.,ham,0
What's a feathery bowa? Is that something guys have that I don't know about?,ham,0
What makes you most happy?,ham,0
IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,spam,1
Sac needs to carry on:),ham,0
"I can't keep going through this. It was never my intention to run you out, but if you choose to do that rather than keep the room clean so *I* don't have to say no to visitors, then maybe that's the best choice. Yes, I wanted you to be embarassed, so maybe you'd feel for once how I feel when i have a friend who wants to drop buy and i have to say no, as happened this morning. I've tried everything. I don't know what else to do.",ham,0
You unbelievable faglord,ham,0
Do ü all wan 2 meet up n combine all the parts? How's da rest of da project going?,ham,0
I'm putting it on now. It should be ready for  &lt;TIME&gt; ,ham,0
K..k:)how much does it cost?,ham,0
Aiyo please ü got time meh.,ham,0
"What i mean was i left too early to check, cos i'm working a 9-6.",ham,0
Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...,ham,0
Going to take your babe out ?,ham,0
But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.,ham,0
I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :),ham,0
"Come to me right now, Ahmad",ham,0
CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+,spam,1
"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end",spam,1
"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",ham,0
The basket's gettin full so I might be by tonight,ham,0
Sitting ard nothing to do lor. U leh busy w work?,ham,0
"I dont knw pa, i just drink milk..",ham,0
"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription",spam,1
"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though",ham,0
India have to take lead:),ham,0
You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,spam,1
"Damn, poor zac doesn't stand a chance",ham,0
tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?,ham,0
"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@",ham,0
"Sorry, I'll call later",ham,0
I like to talk pa but am not able to. I dont know y.,ham,0
Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.,ham,0
I am late. I will be there at,ham,0
Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW,spam,1
Lol I was gonna last month. I cashed some in but I left &lt;#&gt; just in case. I was collecting more during the week cause they announced it on the blog.,ham,0
"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or £10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+",spam,1
Easy ah?sen got selected means its good..,ham,0
Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay,ham,0
NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT,ham,0
And now electricity just went out fml.,ham,0
OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX,ham,0
Call FREEPHONE 0800 542 0578 now!,spam,1
I didn't get the second half of that message,ham,0
"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!",ham,0
"Hey there! Glad u r better now. I hear u treated urself to a digi cam, is it good? We r off at 9pm. Have a fab new year, c u in coupla wks!",ham,0
Aah! A cuddle would be lush! I'd need lots of tea and soup before any kind of fumbling!,ham,0
"Not for possession, especially not first offense",ham,0
We have to pick rayan macleran there.,ham,0
RECPT 1/3. You have ordered a Ringtone. Your order is being processed...,spam,1
"Customer place, i wil cal u sir.",ham,0
I am getting threats from your sales executive Shifad as i raised complaint against him. Its an official message.,ham,0
You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99,spam,1
"Chinatown got porridge, claypot rice, yam cake, fishhead beehoon... Either we eat cheap den go cafe n tok or go nydc or somethin...",ham,0
Happy new year. Hope you are having a good semester,ham,0
Love you aathi..love u lot..,ham,0
"Hack Chat. Get backdoor entry into 121 chat rooms at a fraction of the cost. Reply NEO69 or call 09050280520, to subscribe 25p pm. DPS, Bcm box 8027 Ldn, wc1n3xx",spam,1
PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx,ham,0
Ok lar i double check wif da hair dresser already he said wun cut v short. He said will cut until i look nice.,ham,0
"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",spam,1
Haven't heard anything and he's not answering my texts so I'm guessing he flaked. That said the jb is fantastic,ham,0
"Sorry, went to bed early, nightnight",ham,0
I will come to ur home now,ham,0
Networking technical support associate.,ham,0
Wif my family booking tour package.,ham,0
"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",ham,0
I'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-),ham,0
Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,spam,1
We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,spam,1
Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!,spam,1
This is the 2nd time we have tried to contact u. U have won the £1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm,spam,1
Ü only send me the contents page...,ham,0
Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,spam,1
Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,ham,0
"I can't, I don't have her number!",ham,0
Can... I'm free...,ham,0
My sister going to earn more than me da.,ham,0
Lol no. I just need to cash in my nitros. Hurry come on before I crash out!,ham,0
Gudnite....tc...practice going on,ham,0
So i could kiss and feel you next to me...,ham,0
I doubt you could handle 5 times per night in any case...,ham,0
At home watching tv lor.,ham,0
I‘ll have a look at the frying pan in case it‘s cheap or a book perhaps. No that‘s silly a frying pan isn‘t likely to be a book,ham,0
Cancel cheyyamo?and get some money back?,ham,0
Hello. They are going to the village pub at 8 so either come here or there accordingly. Ok?,ham,0
K.:)do it at evening da:)urgent:),ham,0
That's necessarily respectful,ham,0
"Thanks da thangam, i feel very very happy dear. I also miss you da.",ham,0
Super msg da:)nalla timing.,ham,0
Yeah do! Don‘t stand to close tho- you‘ll catch something!,ham,0
"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged 35p. Think you can do better? Why not send a video in a MMSto 32323.",spam,1
Sorry. || mail? || ,ham,0
U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,spam,1
"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here..""",ham,0
"Come round, it's . ",ham,0
"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)",ham,0
She.s good. She was wondering if you wont say hi but she.s smiling now. So how are you coping with the long distance,ham,0
Its a valentine game. . . Send dis msg to all ur friends. .. If 5 answers r d same then someone really loves u. Ques- which colour suits me the best?rply me,ham,0
Are you planning to come chennai?,ham,0
Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.,ham,0
U are subscribed to the best Mobile Content Service in the UK for £3 per 10 days until you send STOP to 82324. Helpline 08706091795,spam,1
Total video converter free download type this in google search:),ham,0
Surly ill give it to you:-) while coming to review.,ham,0
"Text me when you get off, don't call, my phones having problems",ham,0
I am waiting for your call sir.,ham,0
This is wishing you a great day. Moji told me about your offer and as always i was speechless. You offer so easily to go to great lengths on my behalf and its stunning. My exam is next friday. After that i will keep in touch more. Sorry.,ham,0
I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!,ham,0
<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,spam,1
"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday.",ham,0
Oh all have to come ah?,ham,0
Early bird! Any purchases yet?,ham,0
I'm reaching home in 5 min.,ham,0
Oh ok i didnt know what you meant. Yep i am baby jontin,ham,0
"Thursday night? Yeah, sure thing, we'll work it out then",ham,0
"Give her something to drink, if she takes it and doesn't vomit then you her temp might drop. If she unmits however let me know.",ham,0
Ya srsly better than yi tho,ham,0
Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.,ham,0
"Aight, see you in a bit",ham,0
"He has lots of used ones babe, but the model doesn't help. Youi have to bring it over and he'll match it up",ham,0
I'm very happy for you babe ! Woo hoo party on dude!,ham,0
"I wonder if your phone battery went dead ? I had to tell you, I love you babe",ham,0
Appt is at &lt;TIME&gt; am. Not my fault u don't listen. I told u twice,ham,0
Saw Guys and Dolls last night with Patrick Swayze it was great,ham,0
"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour",ham,0
Did u fix the teeth?if not do it asap.ok take care.,ham,0
"Sorry, I'll call later",ham,0
say thanks2. ,ham,0
I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,ham,0
Nationwide auto centre (or something like that) on Newport road. I liked them there,ham,0
"That's fine, I'll bitch at you about it later then",ham,0
X2  &lt;#&gt; . Are you going to get that,ham,0
I'm in class. Will holla later,ham,0
"MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night",ham,0
"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?",ham,0
Yup,ham,0
Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,ham,0
"Good afternoon, my boytoy ... How are you feeling today ? Better I hope? Are you being my good boy? Are you my obedient, slave? Do you please your Queen?",ham,0
Ok c ü then.,ham,0
A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol,ham,0
UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117,spam,1
Not to worry. I'm sure you'll get it.,ham,0
Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.,ham,0
"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.",spam,1
"Jus chillaxin, what up",ham,0
Is that seriously how you spell his name?,ham,0
Got meh... When?,ham,0
"There're some people by mu, I'm at the table by lambda",ham,0
HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,spam,1
"Yes, i'm small kid.. And boost is the secret of my energy..",ham,0
"Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx",ham,0
Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if ü leaving earlier or wat mah cos mayb ü haf to walk v far...,ham,0
R ü comin back for dinner?,ham,0
will you like to be spoiled? :),ham,0
"Aight no rush, I'll ask jay",ham,0
"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee...",ham,0
Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging ,ham,0
"Sure thing big man. i have hockey elections at 6, shouldn‘t go on longer than an hour though",ham,0
K..k:)where are you?how did you performed?,ham,0
"What do you do, my dog ? Must I always wait till the end of your day to have word from you ? Did you run out of time on your cell already?",ham,0
"My painful personal thought- ""I always try to keep everybody happy all the time. But nobody recognises me when i am alone""",ham,0
I am literally in bed and have been up for like  &lt;#&gt;  hours,ham,0
Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030,spam,1
"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",ham,0
Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..,ham,0
Ahhh. Work. I vaguely remember that! What does it feel like? Lol,ham,0
Did you get any gift? This year i didnt get anything. So bad,ham,0
I'll reach in ard 20 mins ok...,ham,0
"Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?",ham,0
Okie ü wan meet at bishan? Cos me at bishan now. I'm not driving today.,ham,0
Did u turn on the heater? The heater was on and set to &lt;#&gt; degrees.,ham,0
Webpage s not available!,ham,0
I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|,ham,0
"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",spam,1
FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 87077 Get txting and tell ur mates. zed POBox 36504 W45WQ norm150p/tone 16+,spam,1
Lol I would but my mom would have a fit and tell the whole family how crazy and terrible I am,ham,0
Jesus armand really is trying to tell everybody he can find,ham,0
Thnx dude. u guys out 2nite?,ham,0
Still chance there. If you search hard you will get it..let have a try :),ham,0
Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.,ham,0
I'm reading the text i just sent you. Its meant to be a joke. So read it in that light,ham,0
